Location,Year,Value,rural pop,urban pop,electric_rural,electric_urban
AUT,1961,180212.25889755905,35.186,64.814,63409.485415695126,116802.77348186391
AUT,1962,180212.25889755905,35.137,64.863,63321.18140883533,116891.07748872373
AUT,1963,180212.25889755905,35.087,64.913,63231.07527938655,116981.18361817251
AUT,1964,180212.25889755905,35.038,64.962,63142.771272526734,117069.48762503233
AUT,1965,180212.25889755905,34.989,65.011,63054.46726566693,117157.7916318921
AUT,1966,180212.25889755905,34.939,65.061,62964.361136218155,117247.8977613409
AUT,1967,180212.25889755905,34.89,65.11,62876.05712935835,117336.2017682007
AUT,1968,180212.25889755905,34.841,65.15899999999999,62787.75312249855,117424.50577506048
AUT,1969,180212.25889755905,34.792,65.208,62699.449115638745,117512.8097819203
AUT,1970,180212.25889755905,34.742,65.25800000000001,62609.34298618996,117602.9159113691
AUT,1971,180212.25889755905,34.699,65.301,62531.85171486401,117680.40718269502
AUT,1972,180212.25889755905,34.689,65.311,62513.83048897425,117698.4284085848
AUT,1973,180212.25889755905,34.679,65.321,62495.80926308451,117716.44963447454
AUT,1974,180212.25889755905,34.669,65.331,62477.78803719474,117734.47086036431
AUT,1975,180212.25889755905,34.659,65.34100000000001,62459.766811304995,117752.49208625406
AUT,1976,180212.25889755905,34.649,65.351,62441.745585415236,117770.51331214383
AUT,1977,180212.25889755905,34.639,65.36099999999999,62423.724359525484,117788.53453803355
AUT,1978,180212.25889755905,34.629,65.37100000000001,62405.70313363572,117806.55576392334
AUT,1979,180212.25889755905,34.619,65.381,62387.681907745966,117824.57698981308
AUT,1980,180212.25889755905,34.609,65.39099999999999,62369.660681856214,117842.59821570282
AUT,1981,180212.25889755905,34.636,65.364,62418.31799175855,117793.9409058005
AUT,1982,180212.25889755905,34.9,65.1,62894.0783552481,117318.18054231092
AUT,1983,180212.25889755905,35.164,64.836,63369.838718737665,116842.42017882137
AUT,1984,180212.25889755905,35.43,64.57,63849.20332740517,116363.05557015387
AUT,1985,180212.25889755905,35.695,64.305,64326.765813483704,115885.49308407537
AUT,1986,180212.25889755905,35.963,64.037,64809.73466732916,115402.5242302299
AUT,1987,180212.25889755905,36.231,63.769,65292.70352117462,114919.55537638442
AUT,1988,180212.25889755905,36.5,63.5,65777.47449760904,114434.78439995
AUT,1989,180212.25889755905,36.769,63.231,66262.24547404348,113950.01342351557
AUT,1990,180212.25889755905,37.04,62.96,66750.62069565587,113461.63820190319
AUT,1991,180212.25889755905,37.311,62.689,67238.99591726826,112973.26298029078
AUT,1992,180212.25889755905,37.583,62.417,67729.17326146962,112483.08563608942
AUT,1993,180212.25889755905,37.856,62.144,68221.15272825996,111991.10616929909
AUT,1994,180212.25889755905,38.13,61.87,68714.93431763927,111497.32457991979
AUT,1995,180212.25889755905,38.404,61.596,69208.71590701859,111003.54299054046
AUT,1996,180212.25889755905,38.68,61.32,69706.10174157584,110506.15715598321
AUT,1997,180212.25889755905,38.955,61.045,70201.68545354412,110010.57344401492
AUT,1998,180212.25889755905,39.232,60.768,70700.87341069037,109511.38548686868
AUT,1999,180212.25889755905,39.509,60.491,71200.0613678366,109012.19752972243
AUT,2000,180212.25889755905,39.787,60.213,71701.05144757182,108511.20744998724
AUT,2001,180212.25889755905,40.066,59.934,72203.843649896,108008.41524766304
AUT,2002,180212.25889755905,40.345,59.655,72706.63585222019,107505.62304533886
AUT,2003,180212.25889755905,40.625,59.375,73211.23017713336,107001.02872042569
AUT,2004,180212.25889755905,40.906,59.094,73717.6266246355,106494.63227292355
AUT,2005,180212.25889755905,41.187,58.813,74224.02307213764,105988.2358254214
AUT,2006,180212.25889755905,41.468,58.532,74730.41951963979,105481.83937791926
AUT,2007,180212.25889755905,41.751,58.249,75240.42021231988,104971.83868523918
AUT,2008,180212.25889755905,42.034,57.966,75750.42090499996,104461.83799255909
AUT,2009,180212.25889755905,42.317,57.683,76260.42159768006,103951.83729987897
AUT,2010,180212.25889755905,42.601,57.399,76772.22441294913,103440.03448460992
AUT,2011,180212.25889755905,42.885,57.115,77284.02722821818,102928.23166934086
AUT,2012,180212.25889755905,42.853,57.147,77226.35930537098,102985.89959218807
AUT,2013,180212.25889755905,42.664,57.336,76885.7581360546,103326.50076150445
AUT,2014,180212.25889755905,42.474,57.526,76543.35484414922,103668.90405340982
AUT,2015,105209.8117405583,42.285,57.715,44487.968894495076,60721.84284606323
AUT,1960,180212.25889755905,35.28,64.72,63578.88493905883,116633.37395850022
AUT,1961,180212.25889755905,35.186,64.814,63409.485415695126,116802.77348186391
AUT,1962,180212.25889755905,35.137,64.863,63321.18140883533,116891.07748872373
AUT,1963,180212.25889755905,35.087,64.913,63231.07527938655,116981.18361817251
AUT,1964,180212.25889755905,35.038,64.962,63142.771272526734,117069.48762503233
AUT,1965,180212.25889755905,34.989,65.011,63054.46726566693,117157.7916318921
AUT,1966,180212.25889755905,34.939,65.061,62964.361136218155,117247.8977613409
AUT,1967,180212.25889755905,34.89,65.11,62876.05712935835,117336.2017682007
AUT,1968,180212.25889755905,34.841,65.15899999999999,62787.75312249855,117424.50577506048
AUT,1969,180212.25889755905,34.792,65.208,62699.449115638745,117512.8097819203
AUT,1970,180212.25889755905,34.742,65.25800000000001,62609.34298618996,117602.9159113691
AUT,1971,180212.25889755905,34.699,65.301,62531.85171486401,117680.40718269502
AUT,1972,180212.25889755905,34.689,65.311,62513.83048897425,117698.4284085848
AUT,1973,180212.25889755905,34.679,65.321,62495.80926308451,117716.44963447454
AUT,1974,32876.0,34.669,65.331,11397.780439999999,21478.21956
AUT,1975,34137.0,34.659,65.34100000000001,11831.54283,22305.45717
AUT,1976,34084.0,34.649,65.351,11809.76516,22274.23484
AUT,1977,36552.0,34.639,65.36099999999999,12661.247280000001,23890.752719999997
AUT,1978,36929.0,34.629,65.37100000000001,12788.143409999999,24140.856590000003
AUT,1979,39504.0,34.619,65.381,13675.88976,25828.11024
AUT,1980,40784.0,34.609,65.39099999999999,14114.93456,26669.065439999995
AUT,1981,41613.0,34.636,65.364,14413.07868,27199.92132
AUT,1982,41614.0,34.9,65.1,14523.285999999998,27090.713999999996
AUT,1983,41305.0,35.164,64.836,14524.4902,26780.509799999996
AUT,1984,41156.0,35.43,64.57,14581.5708,26574.4292
AUT,1985,43225.0,35.695,64.305,15429.16375,27795.836250000004
AUT,1986,43447.0,35.963,64.037,15624.84461,27822.155390000004
AUT,1987,49182.0,36.231,63.769,17819.13042,31362.86958
AUT,1988,47972.0,36.5,63.5,17509.78,30462.22
AUT,1989,48972.0,36.769,63.231,18006.514679999997,30965.485320000003
AUT,1990,48376.0,37.04,62.96,17918.470400000002,30457.5296
AUT,1991,49499.0,37.311,62.689,18468.57189,31030.428109999997
AUT,1992,49372.0,37.583,62.417,18555.478759999998,30816.521240000002
AUT,1993,51184.0,37.856,62.144,19376.21504,31807.78496
AUT,1994,51992.0,38.13,61.87,19824.549600000002,32167.4504
AUT,1995,54943.0,38.404,61.596,21100.30972,33842.690279999995
AUT,1996,53155.0,38.68,61.32,20560.354,32594.645999999997
AUT,1997,55142.0,38.955,61.045,21480.5661,33661.4339
AUT,1998,55511.0,39.232,60.768,21778.07552,33732.92448
AUT,1999,58550.0,39.509,60.491,23132.5195,35417.4805
AUT,2000,59054.0,39.787,60.213,23495.81498,35558.185020000004
AUT,2001,60111.0,40.066,59.934,24084.07326,36026.92674
AUT,2002,59937.0,40.345,59.655,24181.58265,35755.41735
AUT,2003,57413.0,40.625,59.375,23324.03125,34088.96875
AUT,2004,61387.0,40.906,59.094,25110.96622,36276.03378
AUT,2005,63547.0,41.187,58.813,26173.10289,37373.897110000005
AUT,2006,62174.0,41.468,58.532,25782.31432,36391.685679999995
AUT,2007,63152.0,41.751,58.249,26366.591519999998,36785.408480000006
AUT,2008,64620.0,42.034,57.966,27162.3708,37457.6292
AUT,2009,66447.0,42.317,57.683,28118.37699,38328.623009999996
AUT,2010,68139.0,42.601,57.399,29027.89539,39111.10461
AUT,2011,62697.0,42.885,57.115,26887.608449999996,35809.39155
AUT,2012,69537.0,42.853,57.147,29798.69061,39738.30939
AUT,2013,64860.0,42.664,57.336,27671.8704,37188.1296
AUT,2014,62338.0,42.474,57.526,26477.442119999996,35860.55788
AUT,2015,105209.8117405583,42.285,57.715,44487.968894495076,60721.84284606323
BEL,1960,180212.25889755905,7.54,92.46,13588.00432087595,166624.2545766831
BEL,1961,180212.25889755905,7.446,92.554,13418.604797512246,166793.6541000468
BEL,1962,180212.25889755905,7.321,92.679,13193.339473890297,167018.91942366876
BEL,1963,180212.25889755905,7.165,92.835,12912.208350010107,167300.05054754892
BEL,1964,180212.25889755905,7.012,92.988,12636.48359389684,167575.7753036622
BEL,1965,180212.25889755905,6.863,93.137,12367.967328139479,167844.29156941958
BEL,1966,180212.25889755905,6.716,93.284,12103.055307560066,168109.203589999
BEL,1967,180212.25889755905,6.572,93.428,11843.549654747581,168368.70924281146
BEL,1968,180212.25889755905,6.431,93.569,11589.450369702023,168622.80852785704
BEL,1969,180212.25889755905,6.293,93.707,11340.757452423391,168871.50144513565
BEL,1970,180212.25889755905,6.157,93.843,11095.66878032271,169116.59011723634
BEL,1971,180212.25889755905,6.024,93.976,10855.986475988957,169356.2724215701
BEL,1972,180212.25889755905,5.894,94.106,10621.71053942213,169590.5483581369
BEL,1973,180212.25889755905,5.767,94.233,10392.840970622232,169819.41792693682
BEL,1974,136.0,5.642,94.358,7.673120000000001,128.32688000000002
BEL,1975,6408.0,5.52,94.48,353.72159999999997,6054.2784
BEL,1976,9485.0,5.4,94.6,512.19,8972.81
BEL,1977,11314.0,5.194,94.806,587.64916,10726.350840000001
BEL,1978,11872.0,4.995,95.005,593.0064,11278.9936
BEL,1979,10815.0,4.804,95.196,519.5526,10295.447400000001
BEL,1980,11909.0,4.619,95.381,550.0767099999999,11358.92329
BEL,1981,12219.0,4.465,95.535,545.5783499999999,11673.421649999998
BEL,1982,14752.0,4.363,95.637,643.62976,14108.37024
BEL,1983,22832.0,4.263,95.737,973.32816,21858.67184
BEL,1984,26359.0,4.165,95.835,1097.85235,25261.14765
BEL,1985,32692.0,4.07,95.93,1330.5644,31361.4356
BEL,1986,37302.0,3.977,96.023,1483.50054,35818.49946
BEL,1987,39764.0,3.885,96.115,1544.8313999999998,38219.1686
BEL,1988,40887.0,3.796,96.204,1552.07052,39334.92948
BEL,1989,39045.0,3.708,96.292,1447.7886,37597.2114
BEL,1990,40546.0,3.623,96.377,1468.9815800000001,39077.01841999999
BEL,1991,40637.0,3.539,96.461,1438.1434300000003,39198.856569999996
BEL,1992,41176.0,3.458,96.542,1423.86608,39752.13392
BEL,1993,39736.0,3.378,96.622,1342.2820800000002,38393.717919999996
BEL,1994,38533.0,3.3,96.7,1271.5890000000002,37261.411
BEL,1995,39192.0,3.223,96.777,1263.1581600000002,37928.84184
BEL,1996,41150.0,3.149,96.851,1295.8135,39854.186499999996
BEL,1997,45097.0,3.076,96.924,1387.18372,43709.81628000001
BEL,1998,43889.0,3.004,96.996,1318.4255600000001,42570.57444
BEL,1999,46662.0,2.935,97.065,1369.5297,45292.4703
BEL,2000,45747.0,2.871,97.129,1313.39637,44433.603630000005
BEL,2001,44005.0,2.814,97.186,1238.3007,42766.6993
BEL,2002,44987.0,2.759,97.241,1241.19133,43745.80867
BEL,2003,44920.0,2.704,97.296,1214.6368,43705.3632
BEL,2004,44899.0,2.65,97.35,1189.8235,43709.176499999994
BEL,2005,45335.0,2.597,97.403,1177.34995,44157.650050000004
BEL,2006,44314.0,2.546,97.454,1128.23444,43185.76556
BEL,2007,45853.0,2.495,97.505,1144.03235,44708.96765
BEL,2008,43359.0,2.445,97.555,1060.12755,42298.87245
BEL,2009,44959.0,2.397,97.603,1077.66723,43881.33277
BEL,2010,45729.0,2.349,97.651,1074.1742100000001,44654.82579
BEL,2011,45942.0,2.302,97.698,1057.58484,44884.41516
BEL,2012,38464.0,2.256,97.744,867.7478399999999,37596.25216
BEL,2013,40632.0,2.211,97.789,898.3735199999999,39733.62648
BEL,2014,31969.0,2.167,97.833,692.7682299999999,31276.231770000002
BEL,2015,105209.8117405583,2.124,97.876,2234.6564013694588,102975.15533918886
BEL,1960,180212.25889755905,7.54,92.46,13588.00432087595,166624.2545766831
BEL,1961,180212.25889755905,7.446,92.554,13418.604797512246,166793.6541000468
BEL,1962,180212.25889755905,7.321,92.679,13193.339473890297,167018.91942366876
BEL,1963,180212.25889755905,7.165,92.835,12912.208350010107,167300.05054754892
BEL,1964,180212.25889755905,7.012,92.988,12636.48359389684,167575.7753036622
BEL,1965,180212.25889755905,6.863,93.137,12367.967328139479,167844.29156941958
BEL,1966,180212.25889755905,6.716,93.284,12103.055307560066,168109.203589999
BEL,1967,180212.25889755905,6.572,93.428,11843.549654747581,168368.70924281146
BEL,1968,180212.25889755905,6.431,93.569,11589.450369702023,168622.80852785704
BEL,1969,180212.25889755905,6.293,93.707,11340.757452423391,168871.50144513565
BEL,1970,180212.25889755905,6.157,93.843,11095.66878032271,169116.59011723634
BEL,1971,180212.25889755905,6.024,93.976,10855.986475988957,169356.2724215701
BEL,1972,180212.25889755905,5.894,94.106,10621.71053942213,169590.5483581369
BEL,1973,180212.25889755905,5.767,94.233,10392.840970622232,169819.41792693682
BEL,1974,40764.0,5.642,94.358,2299.90488,38464.095120000005
BEL,1975,38934.0,5.52,94.48,2149.1567999999997,36784.8432
BEL,1976,45000.0,5.4,94.6,2430.0000000000005,42570.0
BEL,1977,44774.0,5.194,94.806,2325.56156,42448.43844
BEL,1978,48356.0,4.995,95.005,2415.3822,45940.6178
BEL,1979,49648.0,4.804,95.196,2385.08992,47262.91008
BEL,1980,51015.0,4.619,95.381,2356.38285,48658.617150000005
BEL,1981,48180.0,4.465,95.535,2151.2369999999996,46028.763
BEL,1982,47936.0,4.363,95.637,2091.44768,45844.55232
BEL,1983,49927.0,4.263,95.737,2128.38801,47798.61199
BEL,1984,51850.0,4.165,95.835,2159.5525,49690.447499999995
BEL,1985,54184.0,4.07,95.93,2205.2888,51978.711200000005
BEL,1986,55504.0,3.977,96.023,2207.39408,53296.605919999995
BEL,1987,59999.0,3.885,96.115,2330.9611499999996,57668.03885
BEL,1988,61913.0,3.796,96.204,2350.2174800000003,59562.78251999999
BEL,1989,63972.0,3.708,96.292,2372.08176,61599.91824
BEL,1990,67266.0,3.623,96.377,2437.0471800000005,64828.95281999999
BEL,1991,68118.0,3.539,96.461,2410.6960200000003,65707.30398
BEL,1992,68348.0,3.458,96.542,2363.47384,65984.52616000001
BEL,1993,67097.0,3.378,96.622,2266.53666,64830.463339999995
BEL,1994,68509.0,3.3,96.7,2260.797,66248.20300000001
BEL,1995,70612.0,3.223,96.777,2275.82476,68336.17524
BEL,1996,72315.0,3.149,96.851,2277.19935,70037.80065
BEL,1997,75023.0,3.076,96.924,2307.70748,72715.29252
BEL,1998,79436.0,3.004,96.996,2386.25744,77049.74256
BEL,1999,80844.0,2.935,97.065,2372.7714,78471.2286
BEL,2000,80266.0,2.871,97.129,2304.43686,77961.56314000001
BEL,2001,76216.0,2.814,97.186,2144.71824,74071.28176
BEL,2002,78147.0,2.759,97.241,2156.07573,75990.92427
BEL,2003,80858.0,2.704,97.296,2186.40032,78671.59968
BEL,2004,81730.0,2.65,97.35,2165.845,79564.155
BEL,2005,83396.0,2.597,97.403,2165.79412,81230.20588000001
BEL,2006,81977.0,2.546,97.454,2087.13442,79889.86558
BEL,2007,85098.0,2.495,97.505,2123.1951,82974.8049
BEL,2008,81384.0,2.445,97.555,1989.8388,79394.1612
BEL,2009,87523.0,2.397,97.603,2097.92631,85425.07368999999
BEL,2010,91486.0,2.349,97.651,2149.00614,89336.99386
BEL,2011,86659.0,2.302,97.698,1994.8901799999999,84664.10982
BEL,2012,79783.0,2.256,97.744,1799.9044799999997,77983.09552
BEL,2013,80233.0,2.211,97.789,1773.9516299999998,78459.04837
BEL,2014,69965.0,2.167,97.833,1516.1415499999998,68448.85845
BEL,2015,105209.8117405583,2.124,97.876,2234.6564013694588,102975.15533918886
CAN,1960,180212.25889755905,30.939,69.061,55755.870780315796,124456.38811724326
CAN,1961,180212.25889755905,30.332,69.668,54661.982368807614,125550.27652875145
CAN,1962,180212.25889755905,29.506,70.494,53173.42911031377,127038.82978724528
CAN,1963,180212.25889755905,28.693,71.307,51708.303445476624,128503.95545208243
CAN,1964,180212.25889755905,27.893,72.107,50266.605374296145,129945.6535232629
CAN,1965,180212.25889755905,27.108,72.892,48851.93914195031,131360.31975560874
CAN,1966,180212.25889755905,26.358,73.642,47500.34720021861,132711.91169734043
CAN,1967,180212.25889755905,25.845,74.155,46575.85831207414,133636.40058548492
CAN,1968,180212.25889755905,25.338,74.662,45662.18215946351,134550.07673809555
CAN,1969,180212.25889755905,24.839,75.161,44762.92298756469,135449.33590999435
CAN,1970,180212.25889755905,24.346,75.654,43874.476551199725,136337.7823463593
CAN,1971,180212.25889755905,23.91,76.09,43088.75110240637,137123.5077951527
CAN,1972,180212.25889755905,24.029,75.971,43303.20369049446,136909.05520706458
CAN,1973,180212.25889755905,24.149,75.851,43519.458401171534,136692.80049638753
CAN,1974,13865.0,24.269,75.731,3364.8968499999996,10500.103149999999
CAN,1975,11859.0,24.389,75.611,2892.29151,8966.70849
CAN,1976,16431.0,24.497,75.503,4025.10207,12405.89793
CAN,1977,24851.0,24.457,75.543,6077.80907,18773.19093
CAN,1978,29436.0,24.417,75.583,7187.3881200000005,22248.61188
CAN,1979,33275.0,24.377,75.623,8111.446749999999,25163.55325
CAN,1980,35880.0,24.337,75.663,8732.115600000001,27147.884399999995
CAN,1981,37799.0,24.288,75.712,9180.62112,28618.37888
CAN,1982,36167.0,24.126,75.874,8725.65042,27441.34958
CAN,1983,45859.0,23.965,76.035,10990.10935,34868.89065
CAN,1984,49255.0,23.805,76.195,11725.15275,37529.84725
CAN,1985,57095.0,23.646,76.354,13500.6837,43594.3163
CAN,1986,67233.0,23.498,76.502,15798.410340000002,51434.58966
CAN,1987,72888.0,23.478,76.52199999999999,17112.644640000002,55775.355359999994
CAN,1988,78176.0,23.458,76.542,18338.52608,59837.47392
CAN,1989,75350.0,23.438,76.562,17660.533,57689.467
CAN,1990,68837.0,23.418,76.582,16120.24866,52716.751339999995
CAN,1991,80122.0,23.38,76.62,18732.523599999997,61389.4764
CAN,1992,76021.0,23.113,76.887,17570.73373,58450.26627000001
CAN,1993,88620.0,22.848,77.152,20247.8976,68372.1024
CAN,1994,101730.0,22.586,77.414,22976.7378,78753.26220000001
CAN,1995,92306.0,22.325,77.675,20607.3145,71698.68549999999
CAN,1996,87516.0,22.049,77.951,19296.40284,68219.59715999999
CAN,1997,77857.0,21.66,78.34,16863.8262,60993.1738
CAN,1998,67463.0,21.276,78.724,14353.427880000001,53109.572120000004
CAN,1999,69331.0,20.897,79.10300000000001,14488.099069999998,54842.90093000001
CAN,2000,68679.0,20.522,79.47800000000001,14094.30438,54584.695620000006
CAN,2001,72354.0,20.19,79.81,14608.272600000002,57745.7274
CAN,2002,71251.0,20.112,79.888,14330.001119999999,56920.99888
CAN,2003,70653.0,20.033,79.967,14153.915490000001,56499.08451
CAN,2004,85270.0,19.955,80.045,17015.6285,68254.3715
CAN,2005,86830.0,19.878,80.122,17260.0674,69569.9326
CAN,2006,92419.0,19.787,80.213,18286.947529999998,74132.05247
CAN,2007,88190.0,19.604,80.396,17288.7676,70901.2324
CAN,2008,90585.0,19.422,80.578,17593.418700000002,72991.5813
CAN,2009,84992.0,19.242,80.758,16354.16064,68637.83936
CAN,2010,85527.0,19.063,80.937,16304.01201,69222.98799
CAN,2011,88291.0,18.904,81.096,16690.530639999997,71600.46936
CAN,2012,89492.0,18.863,81.137,16880.875959999998,72611.12404000001
CAN,2013,97584.0,18.822,81.178,18367.26048,79216.73951999999
CAN,2014,101583.0,18.782,81.218,19079.319059999998,82503.68094
CAN,2015,105209.8117405583,18.741,81.259,19717.37081829803,85492.44092226027
CAN,1960,180212.25889755905,30.939,69.061,55755.870780315796,124456.38811724326
CAN,1961,180212.25889755905,30.332,69.668,54661.982368807614,125550.27652875145
CAN,1962,180212.25889755905,29.506,70.494,53173.42911031377,127038.82978724528
CAN,1963,180212.25889755905,28.693,71.307,51708.303445476624,128503.95545208243
CAN,1964,180212.25889755905,27.893,72.107,50266.605374296145,129945.6535232629
CAN,1965,180212.25889755905,27.108,72.892,48851.93914195031,131360.31975560874
CAN,1966,180212.25889755905,26.358,73.642,47500.34720021861,132711.91169734043
CAN,1967,180212.25889755905,25.845,74.155,46575.85831207414,133636.40058548492
CAN,1968,180212.25889755905,25.338,74.662,45662.18215946351,134550.07673809555
CAN,1969,180212.25889755905,24.839,75.161,44762.92298756469,135449.33590999435
CAN,1970,180212.25889755905,24.346,75.654,43874.476551199725,136337.7823463593
CAN,1971,180212.25889755905,23.91,76.09,43088.75110240637,137123.5077951527
CAN,1972,180212.25889755905,24.029,75.971,43303.20369049446,136909.05520706458
CAN,1973,180212.25889755905,24.149,75.851,43519.458401171534,136692.80049638753
CAN,1974,279731.0,24.269,75.731,67887.91639,211843.08360999997
CAN,1975,273236.0,24.389,75.611,66639.52804,206596.47196000002
CAN,1976,293978.0,24.497,75.503,72015.79066,221962.20934
CAN,1977,316680.0,24.457,75.543,77450.42760000001,239229.5724
CAN,1978,336139.0,24.417,75.583,82075.05963,254063.94037
CAN,1979,353060.0,24.377,75.623,86065.4362,266994.5638
CAN,1980,367206.0,24.337,75.663,89366.92422,277839.07577999996
CAN,1981,380130.0,24.288,75.712,92325.9744,287804.0256
CAN,1982,376545.0,24.126,75.874,90845.2467,285699.7533
CAN,1983,396418.0,23.965,76.035,95001.5737,301416.4263
CAN,1984,424839.0,23.805,76.195,101132.92395,323706.07605
CAN,1985,446346.0,23.646,76.354,105542.97516,340803.02484
CAN,1986,455758.0,23.498,76.502,107094.01484,348663.98516
CAN,1987,482095.0,23.478,76.52199999999999,113186.26410000001,368908.73589999997
CAN,1988,490654.0,23.458,76.542,115097.61532,375556.38468
CAN,1989,483763.0,23.438,76.562,113384.37193999998,370378.62805999996
CAN,1990,467742.0,23.418,76.582,109535.82156,358206.17844
CAN,1991,493179.0,23.38,76.62,115305.2502,377873.7498
CAN,1992,504641.0,23.113,76.887,116637.67433,388003.32567000005
CAN,1993,516221.0,22.848,77.152,117946.17408,398274.82592
CAN,1994,538705.0,22.586,77.414,121671.91129999999,417033.0887
CAN,1995,543004.0,22.325,77.675,121225.643,421778.35699999996
CAN,1996,556135.0,22.049,77.951,122622.20615,433512.79384999996
CAN,1997,556398.0,21.66,78.34,120515.8068,435882.1932
CAN,1998,544088.0,21.276,78.724,115760.16288,428327.83712000004
CAN,1999,561047.0,20.897,79.10300000000001,117241.99158999999,443805.00841000007
CAN,2000,586662.0,20.522,79.47800000000001,120394.77563999999,466267.22436000005
CAN,2001,570523.0,20.19,79.81,115188.59370000001,455334.40630000003
CAN,2002,582106.0,20.112,79.888,117073.15871999999,465032.84128
CAN,2003,570542.0,20.033,79.967,114296.67886,456245.32114
CAN,2004,580517.0,19.955,80.045,115842.16734999999,464674.83265
CAN,2005,602034.0,19.878,80.122,119672.31852,482361.68148
CAN,2006,588328.0,19.787,80.213,116412.46136,471915.5386399999
CAN,2007,606942.0,19.604,80.396,118984.90968,487957.09032
CAN,2008,610315.0,19.422,80.578,118535.3793,491779.6207
CAN,2009,588315.0,19.242,80.758,113203.5723,475111.4277
CAN,2010,577769.0,19.063,80.937,110140.10446999999,467628.89553
CAN,2011,610963.0,18.904,81.096,115496.44552,495466.55448
CAN,2012,614187.0,18.863,81.137,115854.09380999999,498332.90619
CAN,2013,641311.0,18.822,81.178,120707.55642,520603.44357999996
CAN,2014,636960.0,18.782,81.218,119633.82719999999,517326.1728
CAN,2015,105209.8117405583,18.741,81.259,19717.37081829803,85492.44092226027
CZE,1960,180212.25889755905,40.452,59.548,72899.46296924059,107312.79592831846
CZE,1961,180212.25889755905,39.937,60.063,71971.36983591816,108240.88906164089
CZE,1962,180212.25889755905,39.445,60.555,71084.72552214217,109127.53337541688
CZE,1963,180212.25889755905,38.956,61.044,70203.4875761331,110008.77132142594
CZE,1964,180212.25889755905,38.468,61.532,69324.05175271301,110888.20714484603
CZE,1965,180212.25889755905,37.984,62.016,68451.82441964884,111760.43447791021
CZE,1966,180212.25889755905,37.502,62.498,67583.2013317626,112629.05756579645
CZE,1967,180212.25889755905,37.022,62.978,66718.1824890543,113494.07640850474
CZE,1968,180212.25889755905,36.544,63.456,65856.76789152398,114355.49100603507
CZE,1969,180212.25889755905,36.07,63.93,65002.56178434955,115209.69711320949
CZE,1970,180212.25889755905,35.598,64.402,64151.95992235306,116060.29897520598
CZE,1971,180212.25889755905,34.705,65.295,62542.66445039786,117669.59444716119
CZE,1972,180212.25889755905,33.516,66.48400000000001,60399.94069210588,119812.31820545318
CZE,1973,180212.25889755905,32.351,67.649,58300.46787594932,121911.79102160972
CZE,1974,180212.25889755905,31.206,68.794,56237.03751157228,123975.22138598678
CZE,1975,180212.25889755905,30.083,69.917,54213.253844152685,125999.00505340638
CZE,1976,180212.25889755905,28.982,71.018,52229.11687369056,127983.1420238685
CZE,1977,180212.25889755905,27.908,72.092,50293.63721313078,129918.62168442828
CZE,1978,180212.25889755905,26.858,73.142,48401.408494706404,131810.85040285264
CZE,1979,180212.25889755905,25.833,74.167,46554.23284100643,133658.02605655263
CZE,1980,180212.25889755905,24.833,75.167,44752.110252030834,135460.1486455282
CZE,1981,180212.25889755905,24.519,75.481,44186.243759092504,136026.01513846655
CZE,1982,180212.25889755905,24.548,75.452,44238.50531417279,135973.75358338625
CZE,1983,180212.25889755905,24.577,75.423,44290.76686925309,135921.49202830598
CZE,1984,180212.25889755905,24.606,75.394,44343.02842433339,135869.23047322567
CZE,1985,180212.25889755905,24.635,75.365,44395.289979413676,135816.96891814537
CZE,1986,180212.25889755905,24.664,75.336,44447.55153449397,135764.7073630651
CZE,1987,180212.25889755905,24.693,75.307,44499.81308957426,135712.4458079848
CZE,1988,180212.25889755905,24.722,75.27799999999999,44552.07464465455,135660.1842529045
CZE,1989,180212.25889755905,24.751,75.249,44604.33619973484,135607.9226978242
CZE,1990,11767.0,24.78,75.22,2915.8626000000004,8851.1374
CZE,1991,11378.0,24.842,75.158,2826.52276,8551.47724
CZE,1992,11488.0,24.97,75.03,2868.5535999999997,8619.446399999999
CZE,1993,11842.0,25.099,74.901,2972.22358,8869.77642
CZE,1994,12149.0,25.228,74.77199999999999,3064.94972,9084.05028
CZE,1995,11434.0,25.357,74.643,2899.3193800000004,8534.680620000001
CZE,1996,12049.0,25.487,74.513,3070.92863,8978.071370000001
CZE,1997,11720.0,25.618,74.382,3002.4295999999995,8717.5704
CZE,1998,12352.0,25.749,74.251,3180.51648,9171.48352
CZE,1999,12525.0,25.88,74.12,3241.47,9283.53
CZE,2000,12709.0,26.012,73.988,3305.86508,9403.13492
CZE,2001,13778.0,26.123,73.877,3599.2269400000005,10178.77306
CZE,2002,17583.0,26.191,73.809,4605.16353,12977.83647
CZE,2003,24365.0,26.26,73.74,6398.249,17966.751
CZE,2004,24816.0,26.329,73.67099999999999,6533.80464,18282.195359999998
CZE,2005,23255.0,26.398,73.602,6138.8549,17116.1451
CZE,2006,24499.0,26.467,73.533,6484.1503299999995,18014.84967
CZE,2007,24624.0,26.537,73.463,6534.47088,18089.529119999996
CZE,2008,25015.0,26.606,73.394,6655.490900000001,18359.5091
CZE,2009,25665.0,26.676,73.324,6846.3954,18818.6046
CZE,2010,26440.0,26.745,73.255,7071.378000000001,19368.622
CZE,2011,26708.0,26.815,73.185,7161.7502,19546.2498
CZE,2012,28603.0,26.803,73.197,7666.46209,20936.53791
CZE,2013,29004.0,26.71,73.28999999999999,7746.9684,21257.0316
